Unnamed: 0,date,S308.DS_FLOW_cmd
6716,2008-05-23,-249550.70571648
6717,2008-05-24,-393898.66294464
6718,2008-05-25,-364539.75638976
6719,2008-05-26,-264230.15899392
6720,2008-05-27,-433043.87168448
6721,2008-05-28,-278909.61227136
6722,2008-05-29,6605.753974848
6723,2008-05-30,-80736.99302592
6724,2008-05-31,-14190.138168192
6725,2008-06-01,8073.699302592
6726,2008-06-02,-92969.87075712
6727,2008-06-03,-154134.25941312
6728,2008-06-04,-195726.0436992
6729,2008-06-05,-129668.50395072
6730,2008-06-06,-95416.44630336
6731,2008-06-07,-212852.07252288
6732,2008-06-08,-119882.20176576
6733,2008-06-09,80736.99302592
6734,2008-06-10,-124775.35285824
6735,2008-06-11,-70950.69084096
6736,2008-06-12,-39145.20873984
6737,2008-06-13,-129668.50395072
6738,2008-06-14,-251997.28126272
6739,2008-06-15,-181046.59042176
6740,2008-06-16,-156580.83495936
6741,2008-06-17,-188386.31706048
6742,2008-06-18,-171260.2882368
6743,2008-06-19,-286249.33891008
6744,2008-06-20,-374326.05857472
6745,2008-06-21,-486868.53370176
6746,2008-06-22,-185939.74151424
6747,2008-06-23,-259337.00790144
6748,2008-06-24,-650789.09529984
6749,2008-06-25,-418364.41840704
6750,2008-06-26,-303375.36773376
6751,2008-06-27,-56271.23756352
6752,2008-06-28,-34252.05764736
6753,2008-06-29,-481975.38260928
6754,2008-06-30,-782904.1747968
6755,2008-07-01,-418364.41840704
6756,2008-07-02,-844068.5634528
6757,2008-07-03,-1012882.27614336
6758,2008-07-04,-433043.87168448
6759,2008-07-05,-1039794.607152
6760,2008-07-06,-1042241.18269824
6761,2008-07-07,-587178.1310976
6762,2008-07-08,-861194.59227648
6763,2008-07-09,-853854.86563776
6764,2008-07-10,-868534.3189152
6765,2008-07-11,-780457.59925056
6766,2008-07-12,-88076.71966464
6767,2008-07-13,-858748.01673024
6768,2008-07-14,-873427.47000768
6769,2008-07-15,-1022668.57832832
6770,2008-07-16,-1132764.47790912
6771,2008-07-17,-1000649.39841216
6772,2008-07-18,-868534.3189152
6773,2008-07-19,-736419.23941824
6774,2008-07-20,-484421.95815552
6775,2008-07-21,-643449.36866112
6776,2008-07-22,-31805.48210112
6777,2008-07-23,-396345.23849088
6778,2008-07-24,-540693.19571904
6779,2008-07-25,-800030.20362048
6780,2008-07-26,-1409227.51463424
6781,2008-07-27,-839175.41236032
6782,2008-07-28,-1103405.57135424
6783,2008-07-29,-374326.05857472
6784,2008-07-30,-1450819.29892032
6785,2008-07-31,-1047134.33379072
6786,2008-08-01,-831835.6857216
6787,2008-08-02,-335180.84983488
6788,2008-08-03,-966397.3407648
6789,2008-08-04,-386558.93630592
6790,2008-08-05,-237317.82798528
6791,2008-08-06,-743758.96605696
6792,2008-08-07,-332734.27428864
6793,2008-08-08,-721739.7861408
6794,2008-08-09,-589624.70664384
6795,2008-08-10,-1042241.18269824
6796,2008-08-11,-592071.28219008
6797,2008-08-12,-146794.5327744
6798,2008-08-13,-428150.720592
6799,2008-08-14,-822049.38353664
6800,2008-08-15,-457509.62714688
6801,2008-08-16,-1171909.68664896
6802,2008-08-17,-168813.71269056
6803,2008-08-18,-998202.82286592
6804,2008-08-19,-1414120.66572672
6805,2008-08-20,-8587480.1673024
6806,2008-08-21,-6923808.7958592
6807,2008-08-22,-3376274.2538112
6808,2008-08-23,-11498.905067328
6809,2008-08-24,73397.2663872
6810,2008-08-25,-134561.6550432
6811,2008-08-26,-366986.331936
6812,2008-08-27,-68504.11529472
6813,2008-08-28,48931.5109248
6814,2008-08-29,-3914.520873984
6815,2008-08-30,-2128.5207252288
6816,2008-08-31,433043.87168448
6817,2008-09-01,90523.29521088
6818,2008-09-02,11009.58995808
6819,2008-09-03,-3425.205764736
6820,2008-09-04,315608.24546496
6821,2008-09-05,1406780.939088
6822,2008-09-06,4648493.537856
6823,2008-09-07,6018575.8437504
6824,2008-09-08,5064411.3807168
6825,2008-09-09,3865589.3630592
6826,2008-09-10,3523068.7865856
6827,2008-09-11,3474137.2756608
6828,2008-09-12,2519972.8126272
6829,2008-09-13,929698.7075712
6830,2008-09-14,570052.10227392
6831,2008-09-15,100309.59739584
6832,2008-09-16,626323.33983744
6833,2008-09-17,1585380.95396352
6834,2008-09-18,4428301.7386944
6835,2008-09-19,5627123.756352
6836,2008-09-20,6165370.3765248
6837,2008-09-21,6043041.5992128
6838,2008-09-22,5480329.2235776
6839,2008-09-23,5651589.5118144
6840,2008-09-24,2838027.6336384
6841,2008-09-25,34252.05764736
6842,2008-09-26,802476.77916672
6843,2008-09-27,1091172.69362304
6844,2008-09-28,934591.85866368
6845,2008-09-29,1477731.62992896
6846,2008-09-30,807369.9302592
6847,2008-10-01,467295.92933184
6848,2008-10-02,-75843.84193344
6849,2008-10-03,1025115.15387456
6850,2008-10-04,1898542.62388224
6851,2008-10-05,3009287.9218752
6852,2008-10-06,4648493.537856
6853,2008-10-07,4966548.3588672
6854,2008-10-08,3963452.3849088
6855,2008-10-09,2255742.65363328
6856,2008-10-10,856301.441184
6857,2008-10-11,848961.71454528
6858,2008-10-12,437937.02277696
6859,2008-10-13,61164.388656
6860,2008-10-14,56271.23756352
6861,2008-10-15,340074.00092736
6862,2008-10-16,114989.05067328
6863,2008-10-17,731526.08832576
6864,2008-10-18,75843.84193344
6865,2008-10-19,300928.79218752
6866,2008-10-20,714400.05950208
6867,2008-10-21,1264879.55740608
6868,2008-10-22,775564.44815808
6869,2008-10-23,1171909.68664896
6870,2008-10-24,1140104.20454784
6871,2008-10-25,870980.89446144
6872,2008-10-26,626323.33983744
6873,2008-10-27,1174356.2621952
6874,2008-10-28,919912.40538624
6875,2008-10-29,1191482.29101888
6876,2008-10-30,934591.85866368
6877,2008-10-31,812263.08135168
6878,2008-11-01,1066706.93816064
6879,2008-11-02,971290.49185728
6880,2008-11-03,1147443.93118656
6881,2008-11-04,1404334.36354176
6882,2008-11-05,1093619.26916928
6883,2008-11-06,557819.22454272
6884,2008-11-07,1201268.59320384
6885,2008-11-08,641002.79311488
6886,2008-11-09,998202.82286592
6887,2008-11-10,1330937.09715456
6888,2008-11-11,1189035.71547264
6889,2008-11-12,1617186.43606464
6890,2008-11-13,1135211.05345536
6891,2008-11-14,1296685.0395072
6892,2008-11-15,616537.03765248
6893,2008-11-16,1223287.77312
6894,2008-11-17,1223287.77312
6895,2008-11-18,758438.4193344
6896,2008-11-19,1064260.3626144
6897,2008-11-20,1477731.62992896
6898,2008-11-21,1052027.4848832
6899,2008-11-22,1262432.98185984
6900,2008-11-23,1159676.80891776
6901,2008-11-24,1585380.95396352
6902,2008-11-25,1436139.84564288
6903,2008-11-26,1228180.92421248
6904,2008-11-27,738865.81496448
6905,2008-11-28,949271.31194112
6906,2008-11-29,983523.36958848
6907,2008-11-30,785350.75034304
6908,2008-12-01,315608.24546496
6909,2008-12-02,1027561.7294208
6910,2008-12-03,1255093.25522112
6911,2008-12-04,1228180.92421248
6912,2008-12-05,1042241.18269824
6913,2008-12-06,951717.88748736
6914,2008-12-07,594517.85773632
6915,2008-12-08,1722389.18455296
6916,2008-12-09,1578041.2273248
6917,2008-12-10,1299131.61505344
6918,2008-12-11,1110745.29799296
6919,2008-12-12,403684.9651296
6920,2008-12-13,212852.07252288
6921,2008-12-14,1132764.47790912
6922,2008-12-15,415917.8428608
6923,2008-12-16,665468.54857728
6924,2008-12-17,322947.97210368
6925,2008-12-18,225084.95025408
6926,2008-12-19,129668.50395072
6927,2008-12-20,-110095.8995808
6928,2008-12-21,-271569.88563264
6929,2008-12-22,-217745.22361536
6930,2008-12-23,672808.275216
6931,2008-12-24,792690.47698176
6932,2008-12-25,-154134.25941312
6933,2008-12-26,83183.56857216
6934,2008-12-27,195726.0436992
6935,2008-12-28,227531.52580032
6936,2008-12-29,-88076.71966464
6937,2008-12-30,4648.493537856
6938,2008-12-31,-4893.15109248
6939,2009-01-01,-173706.86378304
6940,2009-01-02,332734.27428864
6941,2009-01-03,281356.1878176
6942,2009-01-04,100309.59739584
6943,2009-01-05,68504.11529472
6944,2009-01-06,298482.21664128
6945,2009-01-07,274016.46117888
6946,2009-01-08,-88076.71966464
6947,2009-01-09,134561.6550432
6948,2009-01-10,251997.28126272
6949,2009-01-11,-90523.29521088
6950,2009-01-12,-46484.93537856
6951,2009-01-13,313161.66991872
6952,2009-01-14,-56271.23756352
6953,2009-01-15,137008.23058944
6954,2009-01-16,-85630.1441184
6955,2009-01-17,31805.48210112
6956,2009-01-18,-21529.864806912
6957,2009-01-19,-24465.7554624
6958,2009-01-20,714400.05950208
6959,2009-01-21,234871.25243904
6960,2009-01-22,472189.08042432
6961,2009-01-23,4159.178428608
6962,2009-01-24,-134561.6550432
6963,2009-01-25,-205512.34588416
6964,2009-01-26,190832.89260672
6965,2009-01-27,611643.88656
6966,2009-01-28,-66057.53974848
6967,2009-01-29,36698.6331936
6968,2009-01-30,122328.777312
6969,2009-01-31,-203065.77033792
6970,2009-02-01,315608.24546496
6971,2009-02-02,526013.7424416
6972,2009-02-03,988416.52068096
6973,2009-02-04,1636759.04043456
6974,2009-02-05,384112.36075968
6975,2009-02-06,592071.28219008
6976,2009-02-07,154134.25941312
6977,2009-02-08,154134.25941312
6978,2009-02-09,606750.73546752
6979,2009-02-10,1022668.57832832
6980,2009-02-11,893000.0743776
6981,2009-02-12,729079.51277952
6982,2009-02-13,621430.18874496
6983,2009-02-14,342520.5764736
6984,2009-02-15,-114989.05067328
6985,2009-02-16,565158.95118144
6986,2009-02-17,1118085.02463168
6987,2009-02-18,1100958.995808
6988,2009-02-19,883213.77219264
6989,2009-02-20,66057.53974848
6990,2009-02-21,68504.11529472
6991,2009-02-22,83183.56857216
6992,2009-02-23,264230.15899392
6993,2009-02-24,550479.497904
6994,2009-02-25,386558.93630592
6995,2009-02-26,435490.44723072
6996,2009-02-27,381665.78521344
6997,2009-02-28,9296.987075712
6998,2009-03-01,-26912.33100864
6999,2009-03-02,425704.14504576
7000,2009-03-03,310715.09437248
7001,2009-03-04,310715.09437248
7002,2009-03-05,430597.29613824
7003,2009-03-06,577391.82891264
7004,2009-03-07,308268.51882624
7005,2009-03-08,66057.53974848
7006,2009-03-09,418364.41840704
7007,2009-03-10,489315.109248
7008,2009-03-11,374326.05857472
7009,2009-03-12,396345.23849088
7010,2009-03-13,320501.39655744
7011,2009-03-14,205512.34588416
7012,2009-03-15,100309.59739584
7013,2009-03-16,207958.9214304
7014,2009-03-17,251997.28126272
7015,2009-03-18,-56271.23756352
7016,2009-03-19,-100309.59739584
7017,2009-03-20,-442830.17386944
7018,2009-03-21,-251997.28126272
7019,2009-03-22,-73397.2663872
7020,2009-03-23,239764.40353152
7021,2009-03-24,227531.52580032
7022,2009-03-25,650789.09529984
7023,2009-03-26,467295.92933184
7024,2009-03-27,508887.71361792
7025,2009-03-28,73397.2663872
7026,2009-03-29,149241.10832064
7027,2009-03-30,-56271.23756352
7028,2009-03-31,173706.86378304
7029,2009-04-01,308268.51882624
7030,2009-04-02,381665.78521344
7031,2009-04-03,276463.03672512
7032,2009-04-04,303375.36773376
7033,2009-04-05,601857.58437504
7034,2009-04-06,1027561.7294208
7035,2009-04-07,714400.05950208
7036,2009-04-08,472189.08042432
7037,2009-04-09,577391.82891264
7038,2009-04-10,797583.62807424
7039,2009-04-11,631216.49092992
7040,2009-04-12,347413.72756608
7041,2009-04-13,1335830.24824704
7042,2009-04-14,1619633.01161088
7043,2009-04-15,-332734.27428864
7044,2009-04-16,560265.80008896
7045,2009-04-17,501547.9869792
7046,2009-04-18,229978.10134656
7047,2009-04-19,325394.54764992
7048,2009-04-20,714400.05950208
7049,2009-04-21,291142.49000256
7050,2009-04-22,-2299.7810134656
7051,2009-04-23,548032.92235776
7052,2009-04-24,594517.85773632
7053,2009-04-25,347413.72756608
7054,2009-04-26,357200.02975104
7055,2009-04-27,609197.31101376
7056,2009-04-28,804923.35471296
7057,2009-04-29,469742.50487808
7058,2009-04-30,1135211.05345536
7059,2009-05-01,638556.21756864
7060,2009-05-02,239764.40353152
7061,2009-05-03,156580.83495936
7062,2009-05-04,503994.56252544
7063,2009-05-05,655682.24639232
7064,2009-05-06,464849.3537856
7065,2009-05-07,623876.7642912
7066,2009-05-08,381665.78521344
7067,2009-05-09,18104.659042176
7068,2009-05-10,-80736.99302592
7069,2009-05-11,88076.71966464
7070,2009-05-12,300928.79218752
7071,2009-05-13,-95416.44630336
7072,2009-05-14,-41591.78428608
7073,2009-05-15,56271.23756352
7074,2009-05-16,-171260.2882368
7075,2009-05-17,168813.71269056
7076,2009-05-18,-6850.411529472
7077,2009-05-19,-1619633.01161088
7078,2009-05-20,-2018424.825648
7079,2009-05-21,-1940134.40816832
7080,2009-05-22,-1093619.26916928
7081,2009-05-23,-966397.3407648
7082,2009-05-24,-1118085.02463168
7083,2009-05-25,-552926.07345024
7084,2009-05-26,-1088726.1180768
7085,2009-05-27,-631216.49092992
7086,2009-05-28,-418364.41840704
7087,2009-05-29,-1646545.34261952
7088,2009-05-30,-1648991.91816576
7089,2009-05-31,-1125424.7512704
7090,2009-06-01,-853854.86563776
7091,2009-06-02,-878320.62110016
7092,2009-06-03,-545586.34681152
7093,2009-06-04,-584731.55555136
7094,2009-06-05,-736419.23941824
7095,2009-06-06,-753545.26824192
7096,2009-06-07,-1189035.71547264
7097,2009-06-08,-411024.69176832
7098,2009-06-09,-922358.98093248
7099,2009-06-10,-570052.10227392
7100,2009-06-11,-244657.554624
7101,2009-06-12,-124775.35285824
7102,2009-06-13,-1059367.21152192
7103,2009-06-14,-870980.89446144
7104,2009-06-15,-36698.6331936
7105,2009-06-16,-105202.74848832
7106,2009-06-17,-44038.35983232
7107,2009-06-18,-249550.70571648
7108,2009-06-19,12966.850395072
7109,2009-06-20,95416.44630336
7110,2009-06-21,-552926.07345024
7111,2009-06-22,-247104.13017024
7112,2009-06-23,-1113191.8735392
7113,2009-06-24,-239764.40353152
7114,2009-06-25,-2336479.6466592
7115,2009-06-26,-736419.23941824
7116,2009-06-27,-459956.20269312
7117,2009-06-28,-330287.6987424
7118,2009-06-29,-276463.03672512
7119,2009-06-30,-682594.57740096
7120,2009-07-01,-548032.92235776
7121,2009-07-02,-318054.8210112
7122,2009-07-03,-469742.50487808
7123,2009-07-04,-239764.40353152
7124,2009-07-05,-780457.59925056
7125,2009-07-06,-1120531.60017792
7126,2009-07-07,-1113191.8735392
7127,2009-07-08,-555372.64899648
7128,2009-07-09,-137008.23058944
7129,2009-07-10,73397.2663872
7130,2009-07-11,-433043.87168448
7131,2009-07-12,-824495.95908288
7132,2009-07-13,-1191482.29101888
7133,2009-07-14,-594517.85773632
7134,2009-07-15,127221.92840448
7135,2009-07-16,-222638.37470784
7136,2009-07-17,-364539.75638976
7137,2009-07-18,-178600.01487552
7138,2009-07-19,-53824.66201728
7139,2009-07-20,17615.343932928
7140,2009-07-21,264230.15899392
7141,2009-07-22,173706.86378304
7142,2009-07-23,41591.78428608
7143,2009-07-24,281356.1878176
7144,2009-07-25,455063.05160064
7145,2009-07-26,-46484.93537856
7146,2009-07-27,97863.0218496
7147,2009-07-28,1093619.26916928
7148,2009-07-29,2015978.25010176
7149,2009-07-30,2838027.6336384
7150,2009-07-31,2764630.3672512
7151,2009-08-01,2360945.4021216
7152,2009-08-02,1044687.75824448
7153,2009-08-03,342520.5764736
7154,2009-08-04,6361.096420224
7155,2009-08-05,85630.1441184
7156,2009-08-06,-242210.97907776
7157,2009-08-07,19817.261924544
7158,2009-08-08,-85630.1441184
7159,2009-08-09,-51378.08647104
7160,2009-08-10,-188386.31706048
7161,2009-08-11,237317.82798528
7162,2009-08-12,-26912.33100864
7163,2009-08-13,-247104.13017024
7164,2009-08-14,97863.0218496
7165,2009-08-15,53824.66201728
7166,2009-08-16,266676.73454016
7167,2009-08-17,244657.554624
7168,2009-08-18,100309.59739584
7169,2009-08-19,-11743.562621952
7170,2009-08-20,18593.974151424
7171,2009-08-21,-23242.46768928
7172,2009-08-22,-190832.89260672
7173,2009-08-23,-161473.98605184
7174,2009-08-24,24465.7554624
7175,2009-08-25,163920.56159808
7176,2009-08-26,83183.56857216
7177,2009-08-27,23731.782798528
7178,2009-08-28,-183493.165968
7179,2009-08-29,-264230.15899392
7180,2009-08-30,-122328.777312
7181,2009-08-31,53824.66201728
7182,2009-09-01,-15413.425941312
7183,2009-09-02,23976.440353152
7184,2009-09-03,-256890.4323552
7185,2009-09-04,-190832.89260672
7186,2009-09-05,70950.69084096
7187,2009-09-06,-90523.29521088
7188,2009-09-07,3914.520873984
7189,2009-09-08,-44038.35983232
7190,2009-09-09,51378.08647104
7191,2009-09-10,51378.08647104
7192,2009-09-11,-97863.0218496
7193,2009-09-12,-271569.88563264
7194,2009-09-13,-445276.74941568
7195,2009-09-14,215298.64806912
7196,2009-09-15,31805.48210112
7197,2009-09-16,-239764.40353152
7198,2009-09-17,22753.152580032
7199,2009-09-18,134561.6550432
7200,2009-09-19,102756.17294208
7201,2009-09-20,-22019.17991616
7202,2009-09-21,161473.98605184
7203,2009-09-22,122328.777312
7204,2009-09-23,-29358.90655488
7205,2009-09-24,107649.32403456
7206,2009-09-25,173706.86378304
7207,2009-09-26,124775.35285824
7208,2009-09-27,-474635.65597056
7209,2009-09-28,-203065.77033792
7210,2009-09-29,-190832.89260672
7211,2009-09-30,-19327.946815296
7212,2009-10-01,46484.93537856
7213,2009-10-02,-51378.08647104
7214,2009-10-03,-139454.80613568
7215,2009-10-04,20551.234588416
7216,2009-10-05,-225084.95025408
7217,2009-10-06,-200619.19479168
7218,2009-10-07,-386558.93630592
7219,2009-10-08,-117435.62621952
7220,2009-10-09,41591.78428608
7221,2009-10-10,-17860.001487552
7222,2009-10-11,-56271.23756352
7223,2009-10-12,271569.88563264
7224,2009-10-13,-66057.53974848
7225,2009-10-14,-264230.15899392
7226,2009-10-15,-200619.19479168
7227,2009-10-16,-288695.91445632
7228,2009-10-17,-117435.62621952
7229,2009-10-18,-100309.59739584
7230,2009-10-19,222638.37470784
7231,2009-10-20,415917.8428608
7232,2009-10-21,447723.32496192
7233,2009-10-22,151687.68386688
7234,2009-10-23,496654.83588672
7235,2009-10-24,-24465.7554624
7236,2009-10-25,-247104.13017024
7237,2009-10-26,117435.62621952
7238,2009-10-27,0.0
7239,2009-10-28,-122328.777312
7240,2009-10-29,88076.71966464
7241,2009-10-30,207958.9214304
7242,2009-10-31,318054.8210112
7243,2009-11-01,-58717.81310976
7244,2009-11-02,23487.125243904
7245,2009-11-03,274016.46117888
7246,2009-11-04,359646.60529728
7247,2009-11-05,457509.62714688
7248,2009-11-06,269123.3100864
7249,2009-11-07,455063.05160064
7250,2009-11-08,692380.87958592
7251,2009-11-09,1531556.29194624
7252,2009-11-10,1289345.31286848
7253,2009-11-11,606750.73546752
7254,2009-11-12,234871.25243904
7255,2009-11-13,1056920.63597568
7256,2009-11-14,239764.40353152
7257,2009-11-15,364539.75638976
7258,2009-11-16,770671.2970656
7259,2009-11-17,743758.96605696
7260,2009-11-18,800030.20362048
7261,2009-11-19,511334.28916416
7262,2009-11-20,623876.7642912
7263,2009-11-21,428150.720592
7264,2009-11-22,604304.15992128
7265,2009-11-23,672808.275216
7266,2009-11-24,773117.87261184
7267,2009-11-25,322947.97210368
7268,2009-11-26,102756.17294208
7269,2009-11-27,75843.84193344
7270,2009-11-28,406131.54067584
7271,2009-11-29,704613.75731712
7272,2009-11-30,694827.45513216
7273,2009-12-01,746205.5416032
7274,2009-12-02,552926.07345024
7275,2009-12-03,611643.88656
7276,2009-12-04,251997.28126272
7277,2009-12-05,274016.46117888
7278,2009-12-06,-92969.87075712
7279,2009-12-07,-24465.7554624
7280,2009-12-08,31805.48210112
7281,2009-12-09,362093.18084352
7282,2009-12-10,320501.39655744
7283,2009-12-11,371879.48302848
7284,2009-12-12,567605.52672768
