Unnamed: 0,date,S65E_S_FLOW_cmd
6206,2006-12-30,0.0
6207,2006-12-31,0.0
6208,2007-01-01,0.0
6209,2007-01-02,0.0
6210,2007-01-03,0.0
6211,2007-01-04,0.0
6212,2007-01-05,0.0
6213,2007-01-06,0.0
6214,2007-01-07,0.0
6215,2007-01-08,3449.6715201984
6216,2007-01-09,758.4384193344
6217,2007-01-10,0.0
6218,2007-01-11,0.0
6219,2007-01-12,0.0
6220,2007-01-13,0.0
6221,2007-01-14,0.0
6222,2007-01-15,0.0
6223,2007-01-16,0.0
6224,2007-01-17,459295.627295635
6225,2007-01-18,0.0
6226,2007-01-19,0.0
6227,2007-01-20,0.0
6228,2007-01-21,0.0
6229,2007-01-22,0.0
6230,2007-01-23,0.0
6231,2007-01-24,0.0
6232,2007-01-25,0.0
6233,2007-01-26,0.0
6234,2007-01-27,0.0
6235,2007-01-28,0.0
6236,2007-01-29,0.0
6237,2007-01-30,0.0
6238,2007-01-31,0.0
6239,2007-02-01,0.0
6240,2007-02-02,0.0
6241,2007-02-03,0.0
6242,2007-02-04,0.0
6243,2007-02-05,0.0
6244,2007-02-06,0.0
6245,2007-02-07,0.0
6246,2007-02-08,0.0
6247,2007-02-09,0.0
6248,2007-02-10,0.0
6249,2007-02-11,0.0
6250,2007-02-12,0.0
6251,2007-02-13,0.0
6252,2007-02-14,0.0
6253,2007-02-15,0.0
6254,2007-02-16,0.0
6255,2007-02-17,0.0
6256,2007-02-18,0.0
6257,2007-02-19,0.0
6258,2007-02-20,0.0
6259,2007-02-21,0.0
6260,2007-02-22,0.0
6261,2007-02-23,0.0
6262,2007-02-24,0.0
6263,2007-02-25,0.0
6264,2007-02-26,0.0
6265,2007-02-27,0.0
6266,2007-02-28,0.0
6267,2007-03-01,0.0
6268,2007-03-02,0.0
6269,2007-03-03,0.0
6270,2007-03-04,0.0
6271,2007-03-05,0.0
6272,2007-03-06,0.0
6273,2007-03-07,0.0
6274,2007-03-08,0.0
6275,2007-03-09,0.0
6276,2007-03-10,0.0
6277,2007-03-11,0.0
6278,2007-03-12,0.0
6279,2007-03-13,0.0
6280,2007-03-14,0.0
6281,2007-03-15,0.0
6282,2007-03-16,0.0
6283,2007-03-17,0.0
6284,2007-03-18,0.0
6285,2007-03-19,0.0
6286,2007-03-20,0.0
6287,2007-03-21,0.0
6288,2007-03-22,0.0
6289,2007-03-23,0.0
6290,2007-03-24,0.0
6291,2007-03-25,0.0
6292,2007-03-26,0.0
6293,2007-03-27,0.0
6294,2007-03-28,0.0
6295,2007-03-29,0.0
6296,2007-03-30,0.0
6297,2007-03-31,0.0
6298,2007-04-01,0.0
6299,2007-04-02,0.0
6300,2007-04-03,0.0
6301,2007-04-04,0.0
6302,2007-04-05,0.0
6303,2007-04-06,0.0
6304,2007-04-07,0.0
6305,2007-04-08,0.0
6306,2007-04-09,0.0
6307,2007-04-10,0.0
6308,2007-04-11,0.0
6309,2007-04-12,0.0
6310,2007-04-13,0.0
6311,2007-04-14,0.0
6312,2007-04-15,0.0
6313,2007-04-16,0.0
6314,2007-04-17,0.0
6315,2007-04-18,0.0
6316,2007-04-19,0.0
6317,2007-04-20,0.0
6318,2007-04-21,0.0
6319,2007-04-22,0.0
6320,2007-04-23,0.0
6321,2007-04-24,0.0
6322,2007-04-25,0.0
6323,2007-04-26,0.0
6324,2007-04-27,0.0
6325,2007-04-28,0.0
6326,2007-04-29,0.0
6327,2007-04-30,0.0
6328,2007-05-01,0.0
6329,2007-05-02,0.0
6330,2007-05-03,0.0
6331,2007-05-04,0.0
6332,2007-05-05,0.0
6333,2007-05-06,0.0
6334,2007-05-07,0.0
6335,2007-05-08,0.0
6336,2007-05-09,0.0
6337,2007-05-10,0.0
6338,2007-05-11,0.0
6339,2007-05-12,0.0
6340,2007-05-13,0.0
6341,2007-05-14,0.0
6342,2007-05-15,0.0
6343,2007-05-16,0.0
6344,2007-05-17,0.0
6345,2007-05-18,0.0
6346,2007-05-19,0.0
6347,2007-05-20,0.0
6348,2007-05-21,0.0
6349,2007-05-22,0.0
6350,2007-05-23,0.0
6351,2007-05-24,0.0
6352,2007-05-25,0.0
6353,2007-05-26,0.0
6354,2007-05-27,0.0
6355,2007-05-28,0.0
6356,2007-05-29,0.0
6357,2007-05-30,0.0
6358,2007-05-31,0.0
6359,2007-06-01,0.0
6360,2007-06-02,0.0
6361,2007-06-03,0.0
6362,2007-06-04,0.0
6363,2007-06-05,0.0
6364,2007-06-06,0.0
6365,2007-06-07,0.0
6366,2007-06-08,0.0
6367,2007-06-09,0.0
6368,2007-06-10,0.0
6369,2007-06-11,0.0
6370,2007-06-12,0.0
6371,2007-06-13,0.0
6372,2007-06-14,0.0
6373,2007-06-15,0.0
6374,2007-06-16,0.0
6375,2007-06-17,0.0
6376,2007-06-18,0.0
